lhx,lhy,lhz,rhx,rhy,rhz,hx,hy,hz,sx,sy,sz,lwx,lwy,lwz,rwx,rwy,rwz
1.214888,2.791636,2.033151,4.913685,3.413699,2.107786,2.800718,1.30474,2.217994,2.582796,4.047044,2.245974,1.2158,3.04296,2.032862,4.590135,3.550726,2.115242
1.208864,2.781814,2.031051,4.912801,3.411471,2.108997,2.800182,1.304617,2.218,2.583123,4.047201,2.245939,1.208122,3.033842,2.030907,4.580591,3.550431,2.117481
1.180298,2.777858,2.021688,4.899299,3.415431,2.11026,2.799743,1.30455,2.218005,2.583424,4.047378,2.245904,1.193166,3.031985,2.026371,4.567954,3.553165,2.120044
1.125531,2.812177,2.002223,4.887497,3.418863,2.111337,2.799392,1.304505,2.218011,2.583679,4.047561,2.24587,1.162584,3.047974,2.012944,4.553878,3.557163,2.122579
1.040777,2.914635,1.971207,4.863241,3.42589,2.112986,2.799064,1.304472,2.218018,2.583884,4.047753,2.245838,1.116938,3.117105,1.993801,4.532399,3.56475,2.125797
0.9536821,3.115644,1.935673,4.839304,3.433219,2.114601,2.79885,1.304455,2.218029,2.58407,4.047977,2.245807,1.064218,3.243775,1.974473,4.512094,3.572224,2.128707
0.8639762,3.398688,1.901314,4.797591,3.444328,2.117263,2.798818,1.304462,2.218047,2.584161,4.048183,2.245777,1.012518,3.431936,1.947942,4.492659,3.578758,2.131266
0.8128986,3.680107,1.880085,4.760045,3.453096,2.119752,2.798846,1.30447,2.218072,2.584247,4.048469,2.245746,1.001353,3.586121,1.94244,4.471697,3.584803,2.133935
0.7882661,3.938143,1.870686,4.727732,3.458731,2.122029,2.798966,1.304501,2.218108,2.584318,4.048798,2.245718,0.9653592,3.832676,1.925158,4.449289,3.588601,2.136893
0.7774842,4.188351,1.869065,4.696198,3.457551,2.125113,2.799219,1.304553,2.218169,2.584326,4.049084,2.245693,0.946728,4.0366,1.916649,4.423004,3.58791,2.140737
0.772,4.427198,1.874856,4.668902,3.445414,2.1289,2.799611,1.304603,2.218246,2.584296,4.049328,2.245671,0.9450012,4.223796,1.915939,4.397126,3.5811,2.145101
0.7830745,4.647872,1.885631,4.637135,3.410171,2.135583,2.800081,1.304644,2.218335,2.584236,4.04957,2.245648,0.953331,4.398905,1.92074,4.369409,3.562007,2.150912
0.8181649,4.865507,1.905881,4.602661,3.355189,2.143693,2.800701,1.304664,2.218447,2.584123,4.049781,2.245622,0.976845,4.574758,1.932803,4.339686,3.531911,2.157538
0.8684406,5.037933,1.931017,4.556055,3.269055,2.153842,2.801438,1.30466,2.218574,2.583957,4.049993,2.24559,1.016659,4.727472,1.952151,4.308694,3.486943,2.164744
0.9315288,5.199661,1.962842,4.503963,3.171263,2.163822,2.802199,1.304631,2.218703,2.583734,4.050213,2.245551,1.063724,4.838777,1.974118,4.280512,3.435605,2.17147
0.9961656,5.330667,1.992522,4.448845,3.05856,2.172808,2.802964,1.304596,2.218831,2.583493,4.050428,2.24551,1.115772,4.939936,1.997962,4.252506,3.385605,2.177045
1.063886,5.432516,2.023622,4.380969,2.947882,2.179543,2.803651,1.304531,2.218946,2.583193,4.050651,2.245461,1.170862,5.014476,2.02232,4.227432,3.342532,2.18158
1.115618,5.503177,2.048355,4.325567,2.867573,2.184136,2.80416,1.30442,2.219037,2.582614,4.050974,2.245384,1.213158,5.069699,2.041452,4.205693,3.303385,2.185372
1.155458,5.551307,2.069328,4.283727,2.80866,2.187447,2.804451,1.304328,2.219091,2.581832,4.051404,2.245282,1.244779,5.10911,2.056577,4.166256,3.136545,2.189496
1.180276,5.587059,2.085255,4.254252,2.766028,2.189861,2.804648,1.304234,2.21913,2.580907,4.051834,2.245167,1.265026,5.14118,2.069781,4.146142,3.0386,2.191985
1.190919,5.613189,2.097794,4.239341,2.729984,2.192275,2.804671,1.304195,2.219139,2.580211,4.052202,2.245071,1.27585,5.165652,2.080318,4.143279,2.96875,2.193875
1.190279,5.630105,2.106107,4.240688,2.699032,2.195099,2.804608,1.304166,2.219142,2.579643,4.052525,2.244981,1.281383,5.183722,2.088431,4.144496,2.968,2.195264
1.179787,5.637374,2.109974,4.249381,2.671253,2.197517,2.804117,1.304076,2.219125,2.5792,4.052819,2.244899,1.279619,5.194208,2.094277,4.175326,2.905535,2.199105
1.16455,5.641047,2.111969,4.264953,2.643887,2.199084,2.803133,1.303928,2.219069,2.578852,4.053095,2.244824,1.26917,5.200177,2.098126,4.201904,2.85264,2.201585
1.145339,5.641606,2.113016,4.280818,2.617649,2.199759,2.801213,1.303795,2.218961,2.578568,4.053367,2.244754,1.25324,5.207408,2.101033,4.211299,2.832989,2.202188
1.11073,5.637091,2.11226,4.301048,2.580733,2.199303,2.799098,1.303699,2.218841,2.578305,4.053643,2.244692,1.231564,5.212986,2.10253,4.214714,2.827411,2.202154
1.074489,5.627413,2.110588,4.315266,2.548984,2.198488,2.796308,1.303724,2.218672,2.578118,4.053902,2.24464,1.2079,5.216946,2.103377,4.231751,2.782039,2.199041
1.036394,5.614878,2.108218,4.322874,2.522677,2.197285,2.792164,1.304077,2.218364,2.577912,4.054185,2.24459,1.181649,5.218704,2.103621,4.245567,2.745195,2.196592
0.999395,5.602188,2.10564,4.329895,2.503895,2.195996,2.786896,1.304542,2.21798,2.577664,4.054531,2.244541,1.154662,5.218895,2.103387,4.259108,2.713487,2.194606
0.965049,5.590483,2.103073,4.342085,2.484803,2.194181,2.781103,1.305115,2.217577,2.5774,4.054877,2.244494,1.128581,5.218571,2.102937,4.282753,2.678371,2.192435
0.936977,5.580894,2.100977,4.397243,2.409829,2.193107,2.774547,1.305812,2.217141,2.577155,4.055203,2.244454,1.105755,5.217964,2.102519,4.32149,2.63516,2.190266
0.9141588,5.573343,2.099315,4.486931,2.302408,2.19826,2.766068,1.306934,2.216577,2.576913,4.055525,2.244418,1.086031,5.217464,2.102183,4.37675,2.588473,2.189942
0.8968484,5.568166,2.098392,4.554117,2.237895,2.200315,2.75683,1.308283,2.215946,2.576632,4.055864,2.244382,1.06957,5.217317,2.102102,4.442092,2.536868,2.189846
0.8843935,5.566683,2.098368,4.62758,2.178666,2.20257,2.747504,1.309543,2.215331,2.576313,4.056211,2.244352,1.055743,5.218794,2.102507,4.499403,2.494895,2.189537
0.8758202,5.567462,2.098935,4.682586,2.138859,2.202587,2.737228,1.310897,2.214688,2.575962,4.056551,2.244326,1.044795,5.221998,2.103611,4.544631,2.462582,2.189119
0.8699852,5.572194,2.100514,4.724102,2.109533,2.202189,2.726288,1.311924,2.214065,2.575558,4.05687,2.244306,1.036539,5.227111,2.105665,4.581505,2.437307,2.188459
0.8665216,5.580577,2.10343,4.759188,2.088908,2.200279,2.715325,1.313035,2.213434,2.575082,4.057204,2.244286,1.031685,5.233393,2.108761,4.612182,2.418635,2.18717
0.8688831,5.59641,2.109109,4.78838,2.073463,2.198467,2.70504,1.314103,2.212837,2.574476,4.057601,2.244264,1.033244,5.244546,2.114523,4.637547,2.405451,2.185714
0.8788311,5.616065,2.116522,4.814078,2.067827,2.195771,2.695247,1.315234,2.212248,2.573746,4.058034,2.244242,1.0421,5.252993,2.121455,4.65832,2.397602,2.18417
0.8968288,5.635838,2.124801,4.845283,2.061916,2.193823,2.685959,1.316505,2.211677,2.572737,4.058575,2.244215,1.053804,5.260256,2.128009,4.678915,2.391742,2.182027
0.9175831,5.655324,2.133356,4.875286,2.06196,2.191227,2.676384,1.318114,2.211097,2.571309,4.059287,2.244187,1.067128,5.268023,2.134156,4.699381,2.388003,2.179644
0.9418237,5.673601,2.142058,4.903586,2.067429,2.187965,2.666683,1.319857,2.21048,2.569411,4.060166,2.244162,1.082657,5.275745,2.139899,4.718805,2.385316,2.177469
0.9652081,5.689819,2.149316,4.931237,2.074903,2.184709,2.656706,1.321894,2.209826,2.56715,4.061193,2.244136,1.10198,5.284636,2.14499,4.738418,2.383778,2.175288
0.984734,5.704941,2.155077,4.957394,2.086973,2.180537,2.646821,1.323644,2.209203,2.56446,4.062341,2.244106,1.11983,5.294351,2.149304,4.755262,2.38305,2.17345
1.00226,5.717759,2.159421,4.978529,2.096972,2.177216,2.637149,1.325298,2.208614,2.561426,4.063587,2.244075,1.134877,5.302485,2.152676,4.769829,2.382233,2.171978
1.016611,5.728091,2.16255,4.99158,2.100629,2.176051,2.628231,1.326536,2.208118,2.558334,4.064742,2.244039,1.14761,5.309264,2.155409,4.777835,2.381957,2.171125
1.027081,5.735363,2.164445,5.00078,2.101488,2.175032,2.620174,1.327617,2.207675,2.555371,4.065764,2.243995,1.157191,5.314022,2.157388,4.780841,2.381342,2.170706
1.033186,5.740126,2.165213,5.003188,2.088984,2.176098,2.613197,1.328496,2.207314,2.552741,4.066504,2.243955,1.163566,5.31741,2.158591,4.782037,2.37957,2.17055
1.036326,5.742047,2.165273,5.000587,2.077712,2.176225,2.606933,1.329292,2.206989,2.550298,4.067069,2.243914,1.166746,5.318612,2.159036,4.781613,2.371194,2.170614
1.037434,5.742748,2.164748,4.985297,2.040332,2.176852,2.60153,1.32996,2.206717,2.548164,4.067444,2.243872,1.167507,5.318649,2.159017,4.776661,2.355828,2.171317
1.037598,5.742642,2.163531,4.960671,1.99146,2.178159,2.597756,1.330245,2.206585,2.546268,4.067585,2.243832,1.167933,5.318358,2.158871,4.765813,2.333024,2.17232
1.033089,5.741196,2.160673,4.891953,1.898272,2.178297,2.594741,1.330316,2.206534,2.544587,4.067476,2.243792,1.165129,5.318003,2.15761,4.743448,2.299738,2.173594
1.022317,5.736985,2.156192,4.810812,1.806211,2.175894,2.592657,1.330166,2.206569,2.543132,4.067179,2.243752,1.158215,5.317409,2.155275,4.712748,2.254825,2.173781
1.003979,5.727878,2.149624,4.696176,1.709061,2.163991,2.591743,1.329898,2.206669,2.541816,4.066563,2.243724,1.145988,5.315747,2.151415,4.678468,2.202799,2.171768
0.9830046,5.715724,2.142226,4.621128,1.650938,2.148856,2.594092,1.329371,2.207491,2.540592,4.065677,2.243696,1.129867,5.313699,2.146469,4.639082,2.154761,2.167456
0.9619719,5.703238,2.135206,4.583504,1.615946,2.135544,2.600489,1.328494,2.209078,2.5395,4.064533,2.243677,1.110441,5.310608,2.140707,4.608524,2.056518,2.151868
0.9405214,5.690079,2.12804,4.568556,1.54082,2.115145,2.610445,1.32758,2.211262,2.538425,4.062671,2.243682,1.089786,5.307645,2.134568,4.591215,1.99775,2.142683
0.9199822,5.677631,2.121188,4.570143,1.485191,2.101665,2.620493,1.326779,2.213377,2.537476,4.060191,2.243706,1.068391,5.303428,2.128,4.599144,1.862313,2.123329
0.8996385,5.665165,2.114074,4.613002,1.390784,2.086358,2.630415,1.326056,2.215391,2.536704,4.057498,2.243727,1.04705,5.298248,2.121104,4.614264,1.750205,2.106524
0.8814248,5.652277,2.106551,4.649656,1.326644,2.076514,2.639723,1.325361,2.217258,2.536049,4.054996,2.243755,1.02816,5.291963,2.113759,4.630947,1.676953,2.09563
0.8653155,5.637775,2.097958,4.681799,1.282644,2.069605,2.649382,1.324588,2.219229,2.535502,4.052707,2.243794,1.012864,5.284319,2.105551,4.645661,1.626779,2.087923
0.8553344,5.623494,2.088527,4.724272,1.260178,2.062219,2.65783,1.32389,2.220975,2.535,4.050581,2.243836,1.002124,5.276364,2.097626,4.660494,1.595562,2.081806
0.8534023,5.607305,2.078049,4.742862,1.267972,2.057517,2.665112,1.32322,2.222519,2.534547,4.048654,2.243879,0.9972456,5.266884,2.089791,4.676428,1.582835,2.075835
0.8576688,5.593515,2.068039,4.77326,1.302122,2.049446,2.671359,1.322651,2.223869,2.534166,4.046952,2.24392,0.9967485,5.258778,2.082484,4.690974,1.604678,2.070293
0.8667818,5.582676,2.059796,4.810904,1.369911,2.040419,2.676957,1.322157,2.225074,2.533823,4.045422,2.243958,1.000748,5.251681,2.07598,4.708852,1.639377,2.064162
0.8769733,5.574216,2.05338,4.876536,1.498279,2.028107,2.681671,1.321961,2.226117,2.533529,4.044213,2.243986,1.007247,5.24598,2.070648,4.737741,1.749433,2.056982
0.8897698,5.56915,2.04883,4.954228,1.671299,2.015649,2.685827,1.321708,2.227045,2.53326,4.043166,2.244008,1.016372,5.242069,2.066417,4.775964,1.880801,2.048672
0.9043041,5.566523,2.045909,5.016831,1.82697,2.006437,2.689399,1.321447,2.227836,2.533009,4.042238,2.244023,1.026078,5.239686,2.063572,4.832785,2.027659,2.038878
0.9183335,5.568788,2.044277,5.083593,2.002008,1.998133,2.692588,1.321192,2.228541,2.532823,4.041602,2.244028,1.035421,5.239249,2.061879,4.890218,2.219011,2.032939
0.9312275,5.57252,2.043611,5.144438,2.237182,1.992996,2.6951,1.321063,2.229057,2.532674,4.041156,2.244027,1.04424,5.239767,2.061061,4.918997,2.426877,2.033737
0.9418625,5.576697,2.044007,5.185871,2.47683,1.993637,2.69664,1.321269,2.229343,2.532558,4.040861,2.244019,1.052441,5.240618,2.061081,4.912919,2.632277,2.041037
0.9529099,5.58239,2.04516,5.236911,2.733159,2.005413,2.697816,1.321442,2.229524,2.532478,4.040685,2.244005,1.060199,5.242321,2.061494,4.946407,2.818655,2.039093
0.9633058,5.590502,2.047282,5.246022,2.98753,2.013516,2.698597,1.321658,2.229614,2.532417,4.040567,2.243989,1.067823,5.245937,2.062676,4.945899,3.022462,2.043298
0.9733349,5.601532,2.051241,5.218335,3.253193,2.019464,2.699104,1.321874,2.229654,2.532371,4.040499,2.24397,1.076275,5.24968,2.065093,4.924055,3.244797,2.051031
0.981991,5.614923,2.05701,5.171483,3.518219,2.026626,2.699637,1.322128,2.22968,2.532336,4.040449,2.243946,1.084105,5.253729,2.068727,4.83062,3.447647,2.06805
0.9879643,5.628454,2.063784,5.103557,3.766384,2.036911,2.700131,1.322405,2.229677,2.532317,4.040421,2.243914,1.090183,5.259504,2.0731,4.772786,3.632799,2.078778
0.9919125,5.639973,2.070504,5.038707,3.970491,2.047967,2.700586,1.322831,2.229591,2.532305,4.040394,2.243874,1.095309,5.264289,2.077645,4.726206,3.79092,2.086565
0.9939128,5.650207,2.077603,4.976129,4.133071,2.058132,2.701077,1.323263,2.229477,2.532304,4.040375,2.243819,1.099118,5.269932,2.082311,4.674815,3.93139,2.093629
0.9948218,5.658442,2.084104,4.922412,4.265669,2.065747,2.701625,1.32368,2.229351,2.532346,4.040366,2.243748,1.101934,5.275388,2.086854,4.633851,4.041522,2.098542
0.9948266,5.664751,2.08963,4.87392,4.367356,2.071403,2.702282,1.324068,2.229207,2.53247,4.040362,2.243657,1.103581,5.280376,2.09125,4.598394,4.13221,2.102188
0.9942833,5.669509,2.094279,4.833766,4.444993,2.075656,2.703016,1.324459,2.229034,2.53267,4.04037,2.243544,1.104795,5.284088,2.095056,4.568958,4.202988,2.104942
0.9936795,5.673019,2.098033,4.803395,4.501857,2.078854,2.703814,1.324866,2.228838,2.532965,4.040384,2.243413,1.10569,5.28694,2.098235,4.546599,4.255301,2.107018
0.9927607,5.674391,2.100565,4.781439,4.542554,2.081224,2.704727,1.325199,2.228627,2.533326,4.040393,2.243266,1.106289,5.288372,2.100612,4.530055,4.29397,2.108579
0.9916759,5.675087,2.102278,4.767565,4.570166,2.083221,2.705694,1.325506,2.228402,2.533782,4.040423,2.243104,1.106465,5.289507,2.10233,4.51779,4.323316,2.10986
0.9907499,5.675283,2.103331,4.760299,4.588959,2.084917,2.706718,1.325778,2.228166,2.534336,4.04046,2.24293,1.106715,5.290044,2.103264,4.509529,4.34277,2.111219
0.9901732,5.674994,2.103689,4.756623,4.599193,2.08633,2.707754,1.326055,2.22793,2.534972,4.040515,2.242753,1.1068,5.290269,2.103775,4.502942,4.355172,2.11268
0.9900081,5.674765,2.103737,4.755561,4.605019,2.087562,2.708773,1.326267,2.227709,2.535709,4.040588,2.242573,1.106869,5.290256,2.103872,4.498439,4.363794,2.114008
0.9899789,5.674542,2.103715,4.755958,4.608117,2.088889,2.70979,1.326342,2.227509,2.536484,4.040654,2.242398,1.106885,5.29026,2.103872,4.49584,4.36923,2.115125
0.9899747,5.673825,2.103566,4.757708,4.608365,2.09057,2.710755,1.326382,2.227323,2.537304,4.040714,2.242231,1.10702,5.290107,2.103827,4.494359,4.372548,2.116129
0.9900832,5.672536,2.103244,4.766687,4.603902,2.094382,2.711671,1.326416,2.227148,2.538157,4.040789,2.242066,1.107336,5.289754,2.103721,4.494454,4.373599,2.117085
0.9902769,5.670723,2.102769,4.782241,4.589399,2.099848,2.712547,1.326446,2.226982,2.539053,4.040872,2.241907,1.107743,5.289193,2.103536,4.494841,4.369616,2.118993
0.9904003,5.668783,2.102257,4.801689,4.566138,2.105187,2.713408,1.326445,2.226849,2.539964,4.040946,2.241761,1.108131,5.28862,2.103319,4.493642,4.35722,2.122299
0.9903967,5.666923,2.101748,4.835948,4.510756,2.111418,2.714228,1.326413,2.226738,2.540913,4.041008,2.241629,1.108428,5.288046,2.103079,4.492977,4.325205,2.127934
0.9896955,5.665195,2.101243,4.870893,4.40624,2.119803,2.71498,1.326365,2.226655,2.541835,4.041077,2.241508,1.108354,5.287494,2.102803,4.500779,4.275338,2.133646
0.9886962,5.663225,2.100721,4.953627,4.227907,2.127765,2.71569,1.326238,2.226613,2.542738,4.041153,2.241397,1.107839,5.286839,2.102476,4.57606,4.156318,2.137623
0.9869593,5.661351,2.100253,5.018435,4.01443,2.133305,2.716379,1.326086,2.226593,2.543653,4.041239,2.241298,1.106617,5.286013,2.102141,4.595108,4.040555,2.143983
0.9826207,5.658055,2.099732,5.062543,3.739699,2.130365,2.717156,1.325897,2.226598,2.544574,4.041299,2.241214,1.10271,5.284952,2.101742,4.683732,3.793894,2.141507
0.9730822,5.652138,2.0992,5.0799,3.454916,2.123764,2.717863,1.325678,2.226617,2.545507,4.041352,2.241139,1.095968,5.2831,2.101322,4.712661,3.62006,2.13865
0.952408,5.640815,2.098732,5.024592,3.168633,2.109392,2.718629,1.325392,2.226677,2.546464,4.041388,2.241079,1.083627,5.27926,2.101012,4.720269,3.396685,2.130496
0.9200767,5.618571,2.097868,4.935163,2.940208,2.093091,2.719406,1.325031,2.226769,2.547441,4.041381,2.24103,1.066273,5.270256,2.100827,4.71139,3.152588,2.113024
0.8733344,5.574411,2.096039,4.864035,2.814573,2.081374,2.720105,1.32454,2.226897,2.548428,4.041339,2.240997,1.037562,5.225071,2.101297,4.697542,3.032679,2.103955
0.7997316,5.495614,2.089784,4.803436,2.748193,2.073612,2.720677,1.323884,2.227062,2.549428,4.041295,2.240976,1.010369,5.182931,2.101441,4.674681,2.959749,2.097688
0.7284519,5.353705,2.082587,4.751182,2.710242,2.068329,2.721056,1.32318,2.227245,2.550445,4.041253,2.240966,0.977878,5.121519,2.100922,4.650819,2.913938,2.093484
0.6830281,5.230552,2.076306,4.70388,2.68729,2.063819,2.721195,1.322552,2.227437,2.551501,4.041216,2.240968,0.9537551,5.064651,2.100316,4.629236,2.884027,2.090594
0.6254655,5.065063,2.065506,4.664304,2.673191,2.060464,2.720888,1.322183,2.22757,2.552631,4.041206,2.240984,0.9246469,4.995144,2.098182,4.609926,2.863102,2.088542
0.5897054,4.946615,2.05779,4.628856,2.663414,2.057961,2.719773,1.32175,2.227703,2.553783,4.041261,2.241017,0.8974764,4.925844,2.09549,4.589099,2.846592,2.08673
0.5618617,4.833839,2.05057,4.593248,2.655436,2.056201,2.717754,1.321143,2.227856,2.554916,4.04139,2.241071,0.8839035,4.842474,2.093897,4.569519,2.836757,2.085199
0.545671,4.744581,2.045192,4.557653,2.650874,2.055408,2.714807,1.32063,2.227972,2.556007,4.041594,2.241137,0.87493,4.770772,2.092139,4.553203,2.829661,2.084184
0.5392551,4.66395,2.040227,4.525422,2.648246,2.055164,2.711664,1.320111,2.228084,2.557003,4.041863,2.241219,0.8355552,4.65834,2.082135,4.535895,2.825102,2.083382
0.5388999,4.582691,2.0359,4.495595,2.649204,2.055601,2.708141,1.319636,2.228163,2.557927,4.042169,2.241312,0.8306772,4.587378,2.080847,4.519125,2.822024,2.082852
0.5419093,4.496573,2.031877,4.469559,2.652673,2.05629,2.704706,1.319225,2.228237,2.558789,4.042511,2.241412,0.8087042,4.488916,2.074073,4.503198,2.820832,2.082625
0.5474567,4.418125,2.02859,4.44823,2.657377,2.057053,2.701047,1.318833,2.228298,2.559587,4.042906,2.241518,0.8119071,4.426191,2.074062,4.489244,2.820829,2.082396
0.5557936,4.339455,2.026716,4.430698,2.661441,2.057662,2.697495,1.318451,2.228353,2.560315,4.043326,2.24163,0.7965159,4.340909,2.069483,4.476585,2.824442,2.081709
0.5665088,4.265508,2.025771,4.417293,2.666028,2.058285,2.694149,1.318073,2.228404,2.560987,4.043768,2.241748,0.7986343,4.291947,2.068607,4.466305,2.828011,2.081294
0.5760813,4.200398,2.025332,4.406427,2.670452,2.058852,2.690926,1.317724,2.228454,2.561526,4.04425,2.241867,0.7853156,4.211651,2.065709,4.458253,2.83115,2.080911
0.5993265,4.142358,2.027932,4.397401,2.674922,2.059426,2.687858,1.317374,2.228494,2.562016,4.044737,2.241989,0.7894319,4.170947,2.06529,4.451777,2.834864,2.080647
0.6200814,4.093605,2.030617,4.390175,2.679578,2.060136,2.684906,1.317029,2.228521,2.562445,4.045205,2.24211,0.7918113,4.137513,2.064798,4.446237,2.839672,2.080676
0.6307489,4.021312,2.03098,4.383846,2.684393,2.06096,2.682135,1.316709,2.228533,2.562817,4.045663,2.242231,0.7979906,4.108022,2.065427,4.441191,2.845309,2.080939
0.6385857,3.964789,2.030962,4.378005,2.689649,2.062104,2.679548,1.316392,2.228538,2.563099,4.046133,2.242351,0.8045256,4.0809,2.066328,4.43694,2.850554,2.081296
0.6459689,3.915573,2.030967,4.372783,2.694955,2.063648,2.677134,1.316085,2.228541,2.563305,4.046585,2.242468,0.8168224,4.039004,2.067995,4.433649,2.85542,2.081929
0.6547046,3.863769,2.031019,4.367881,2.700331,2.065675,2.674909,1.315774,2.228536,2.563469,4.047028,2.242583,0.8279192,4.001644,2.069499,4.430452,2.860406,2.082753
0.6646571,3.803961,2.030667,4.363656,2.705236,2.068329,2.672868,1.315494,2.22853,2.563589,4.047459,2.242694,0.8260462,3.943084,2.067255,4.427253,2.864888,2.083752
0.6767976,3.756151,2.031099,4.359746,2.709868,2.071403,2.671073,1.315197,2.228524,2.563648,4.04789,2.242803,0.8244354,3.894818,2.065557,4.4233,2.869722,2.08521
0.6899756,3.699427,2.0312,4.35509,2.714171,2.075548,2.669563,1.314943,2.228508,2.563667,4.048315,2.242908,0.8235952,3.851678,2.064113,4.418825,2.87361,2.087097
0.7065487,3.65669,2.032429,4.349999,2.718205,2.080273,2.668199,1.314692,2.228489,2.563631,4.048744,2.243011,0.8240792,3.810396,2.062864,4.411853,2.877888,2.090165
0.7289794,3.5885,2.033766,4.343899,2.721728,2.085392,2.667122,1.314477,2.228474,2.563535,4.049191,2.243108,0.8383471,3.72813,2.063019,4.40223,2.883202,2.094472
0.7534117,3.522898,2.035496,4.335791,2.725389,2.091165,2.666186,1.314289,2.228459,2.563395,4.049652,2.243202,0.8484679,3.663713,2.063255,4.391169,2.88545,2.099584
